ID,Francs,Rappen
196272,31,55
196273,48,45
196274,20,75
196275,33,75
196276,20,15
196277,18,0
196278,37,0
196279,22,25
196280,12,35
196281,33,35
196282,22,95
196283,30,80
196284,35,75
196285,46,40
196286,36,95
196287,27,65
196288,13,90
196289,18,0
196290,45,40
196291,38,45
196292,18,25
196293,21,80
196294,29,0
196295,12,50
196296,27,15
196297,40,75
196298,20,30
196299,40,15
196300,15,65
196301,26,50
196302,26,90
196303,17,5
196304,13,0
196305,40,50
196306,21,25
196307,32,90
196308,19,75
196309,27,65
196310,27,25
196311,15,15
196312,32,50
196313,36,30
196314,28,90
196315,23,60
196316,33,95
196317,35,80
196318,14,40
196319,49,90
196320,29,60
196321,38,75
196322,44,35
196323,38,65
196324,16,75
196325,15,30
196326,32,85
196327,25,40
196328,11,40
196329,16,75
196330,30,65
196331,42,95
196332,38,45
196333,26,30
196334,27,50
196335,23,5
196336,23,85
196337,13,10
196338,37,20
196339,17,15
196340,30,0
196341,36,70
196342,45,35
196343,14,40
196344,49,20
196345,10,65
196346,16,75
196347,41,70
196348,47,55
196349,14,90
196350,29,10
196351,37,25
196352,43,55
196353,17,60
196354,40,5
196355,42,5
196356,23,5
196357,21,45
196358,24,90
196359,19,75
196360,17,25
196361,48,80
196362,21,20
196363,23,5
196364,38,85
196365,13,85
196366,40,55
196367,21,75
196368,27,5
196369,31,50
196370,49,5
196371,16,60
196372,26,0
196373,46,90
196374,14,85
196375,33,25
196376,18,85
196377,29,75
196378,38,60
196379,11,90
196380,42,0
196381,34,75
196382,21,65
196383,39,90
196384,25,20
196385,21,20
196386,38,95
196387,13,70
196388,44,80
196389,17,80
196390,13,30
196391,16,65
196392,31,60
196393,19,55
196394,15,65
196395,45,70
196396,43,40
196397,10,5
196398,19,0
196399,44,5
196400,49,55
196401,17,55
196402,38,80
196403,27,55
196404,31,5
196405,36,60
196406,10,90
196407,23,35
196408,16,80
196409,45,55
196410,14,75
196411,15,25
196412,33,90
196413,14,75
196414,27,85
196415,13,60
196416,34,30
196417,20,80
196418,31,95
196419,16,5
196420,25,5
196421,38,30
196422,33,45
196423,33,50
196424,34,35
196425,43,95
196426,30,95
196427,14,30
196428,47,0
196429,18,45
196430,24,75
196431,43,15
196432,43,30
196433,31,25
196434,13,0
196435,17,45
196436,11,80
196437,22,50
196438,19,80
196439,13,40
196440,42,55
196441,18,85
196442,13,85
196443,28,65
196444,13,70
196445,21,65
196446,18,5
196447,18,60
196448,42,80
196449,48,55
196450,30,30
196451,44,60
196452,44,65
196453,31,5
196454,41,35
196455,14,80
196456,14,15
196457,37,0
196458,11,50
196459,16,85
196460,30,90
196461,22,30
196462,35,95
196463,39,5
196464,20,25
196465,18,90
196466,31,5
196467,43,85
196468,23,65
196469,11,75
196470,42,5
196471,40,55
196472,26,20
196473,12,40
196474,49,20
196475,24,10
196476,27,50
196477,17,45
196478,48,60
196479,37,30
196480,13,90
196481,33,55
196482,28,90
196483,23,65
196484,21,5
196485,31,40
196486,41,65
196487,22,0
196488,40,75
196489,30,90
196490,10,55
196491,21,50
196492,33,15
196493,32,45
196494,17,50
196495,39,0
196496,19,40
196497,40,30
196498,15,65
196499,44,15
196500,24,0
196501,44,35
196502,19,20
196503,33,0
196504,29,40
196505,47,35
196506,36,70
196507,28,45
196508,13,60
196509,41,60
196510,33,90
196511,23,5
196512,40,60
196513,40,50
196514,35,40
196515,22,50
196516,23,50
196517,20,40
196518,34,25
196519,32,30
196520,42,70
196521,42,25
196522,45,10
196523,40,25
196524,10,45
196525,10,35
196526,48,55
196527,26,55
196528,19,45
196529,40,30
196530,23,0
196531,20,80
196532,19,80
196533,21,70
196534,27,10
196535,44,75
196536,37,65
196537,14,75
196538,24,0
196539,17,5
196540,13,0
196541,37,5
196542,26,5
196543,13,10
196544,42,70
196545,21,90
196546,34,55
196547,11,25
196548,11,10
196549,13,5
196550,17,10
196551,16,30
196552,44,90
196553,24,30
196554,10,40
196555,24,55
196556,26,0
196557,36,80
196558,43,0
196559,12,70
196560,40,95
196561,38,0
196562,10,40
196563,46,65
196564,29,40
196565,49,5
196566,41,30
196567,43,80
196568,46,85
196569,16,40
196570,41,55
196571,46,80
196572,33,60
196573,40,0
196574,17,30
196575,44,90
196576,49,80
196577,46,45
196578,20,0
196579,20,55
196580,41,70
196581,19,45
196582,16,60
196583,48,30
196584,48,30
196585,46,75
196586,37,30
196587,14,45
196588,38,5
196589,38,70
196590,41,0
196591,35,5
196592,33,95
196593,17,20
196594,17,60
196595,12,75
196596,42,90
196597,23,80
196598,37,75
196599,42,60
196600,25,5
196601,24,20
196602,23,25
196603,27,75
196604,31,25
196605,27,35
196606,22,75
196607,40,45
196608,13,75
196609,11,80
196610,14,90
196611,48,90
196612,43,20
196613,16,80
196614,21,95
196615,33,65
196616,47,40
196617,27,35
196618,36,80
196619,27,75
196620,17,80
196621,16,45
196622,27,30
196623,32,70
196624,26,70
196625,11,85
196626,28,90
196627,20,85
196628,12,70
196629,36,55
196630,21,75
196631,10,90
196632,17,40
196633,17,70
196634,16,65
196635,45,90
196636,45,45
196637,45,75
196638,20,75
196639,48,70
196640,22,5
196641,24,90
196642,11,60
196643,15,60
196644,34,15
196645,48,70
196646,49,55
196647,23,15
196648,49,0
196649,28,0
196650,13,55
196651,35,55
196652,48,20
196653,12,5
196654,11,25
196655,20,55
196656,48,60
196657,45,85
196658,47,85
196659,25,40
196660,23,15
196661,20,55
196662,14,25
196663,26,0
196664,48,70
196665,43,95
196666,44,80
196667,28,85
196668,47,90
196669,21,50
196670,11,35
196671,19,25
196672,43,0
196673,34,30
196674,46,10
196675,46,65
196676,30,0
196677,38,70
196678,24,90
196679,28,55
196680,48,30
196681,35,20
196682,32,25
196683,10,60
196684,14,65
196685,46,20
196686,10,55
196687,23,25
196688,32,55
196689,13,15
196690,49,65
196691,44,5
196692,19,75
196693,40,20
196694,29,80
196695,49,50
196696,43,75
196697,18,10
196698,27,45
196699,19,85
196700,42,55
196701,18,5
196702,39,90
196703,19,5
196704,11,90
196705,32,20
196706,42,85
196707,12,60
196708,36,15
196709,28,35
196710,34,75
196711,31,25
196712,37,35
196713,14,90
196714,31,75
196715,30,35
196716,29,40
196717,48,75
196718,17,90
196719,35,80
196720,12,15
196721,29,75
196722,40,45
196723,11,15
196724,28,70
196725,44,45
196726,14,10
196727,45,15
196728,32,30
196729,42,95
196730,44,95
196731,20,30
196732,14,20
196733,41,0
196734,43,40
196735,43,55
196736,24,35
196737,43,30
196738,42,5
196739,16,90
196740,16,75
196741,12,40
196742,18,35
196743,17,35
196744,32,45
196745,21,50
196746,35,50
196747,19,85
196748,38,15
196749,16,90
196750,23,60
196751,24,55
196752,20,20
196753,21,60
196754,28,75
196755,20,85
196756,47,40
196757,31,75
196758,46,15
196759,23,25
196760,34,95
196761,11,45
196762,36,80
196763,47,5
196764,42,55
196765,33,95
196766,14,50
196767,48,5
196768,39,85
196769,43,65
196770,32,25
196771,11,65
196772,19,80
196773,31,40
196774,48,15
196775,27,80
196776,50,0
196777,27,55
196778,41,80
196779,23,10
196780,18,60
196781,27,60
196782,30,85
196783,38,30
196784,36,20
196785,38,70
196786,21,5
196787,38,65
196788,26,55
196789,24,60
196790,15,85
196791,23,55
196792,11,80
196793,38,90
196794,29,75
196795,13,70
196796,23,80
196797,20,45
196798,40,95
196799,37,30
196800,25,5
196801,18,5
196802,47,30
196803,15,35
196804,35,20
196805,13,50
196806,45,95
196807,22,40
196808,42,20
196809,24,55
196810,30,50
196811,38,30
196812,19,5
196813,36,40
196814,33,90
196815,17,25
196816,24,0
196817,46,5
196818,34,40
196819,34,90
196820,43,70
196821,32,65
196822,44,90
196823,46,85
196824,29,45
196825,48,25
196826,15,45
196827,23,75
196828,41,5
196829,26,80
196830,23,10
196831,22,15
196832,15,45
196833,18,75
196834,17,90
196835,20,45
196836,33,95
196837,11,65
196838,28,70
196839,44,30
196840,20,15
196841,24,30
196842,20,85
196843,47,55
196844,29,80
196845,30,40
196846,43,55
196847,37,25
196848,10,0
196849,31,15
196850,29,80
196851,46,0
196852,11,65
196853,11,75
196854,43,25
196855,43,20
196856,48,95
196857,18,85
196858,48,35
196859,13,85
196860,49,80
196861,31,5
196862,47,65
196863,16,5
196864,27,80
196865,33,65
196866,44,65
196867,19,55
196868,23,40
196869,15,0
196870,34,55
196871,17,80
196872,17,85
196873,37,60
196874,28,95
196875,29,80
196876,35,60
196877,34,5
196878,12,15
196879,38,80
196880,28,5
196881,30,20
196882,44,50
196883,37,60
196884,35,20
196885,10,30
196886,27,75
196887,37,10
196888,25,90
196889,41,80
196890,43,75
196891,28,70
196892,13,85
196893,38,60
196894,47,20
196895,35,10
196896,15,10
196897,45,20
196898,47,50
196899,47,65
196900,10,50
196901,26,85
196902,31,0
196903,47,50
196904,11,90
196905,32,5
196906,14,15
196907,12,90
196908,23,95
196909,10,50
196910,17,10
196911,31,95
196912,44,45
196913,25,95
196914,38,55
196915,43,55
196916,32,20
196917,22,95
196918,24,55
196919,17,0
196920,37,65
196921,41,85
196922,30,75
196923,23,65
196924,13,90
196925,38,65
196926,26,70
196927,31,90
196928,26,65
196929,20,30
196930,44,50
196931,35,35
196932,20,25
196933,22,5
196934,16,75
196935,32,0
196936,10,25
196937,31,85
196938,27,85
196939,19,30
196940,16,75
196941,46,90
196942,29,60
196943,10,50
196944,34,55
196945,32,95
196946,38,60
196947,33,80
196948,25,50
196949,39,35
196950,42,85
196951,49,40
196952,46,90
196953,44,20
196954,26,50
196955,49,80
196956,31,5
196957,42,25
196958,15,0
196959,25,95
196960,37,65
196961,41,10
196962,35,25
196963,38,70
196964,42,75
196965,17,80
196966,29,35
196967,41,0
196968,16,5
196969,14,25
196970,30,50
196971,19,85
196972,37,75
196973,17,85
196974,32,30
196975,28,45
196976,34,30
196977,24,40
196978,31,60
196979,47,40
196980,17,10
196981,49,70
196982,17,5
196983,23,80
196984,48,35
196985,49,90
196986,27,50
196987,19,50
196988,15,65
196989,12,95
196990,16,50
196991,42,55
196992,42,55
196993,26,90
196994,32,5
196995,43,80
196996,25,35
196997,17,50
196998,42,10
196999,26,85
197000,25,80
197001,43,0
197002,31,35
197003,24,85
197004,12,55
197005,23,10
197006,24,65
197007,32,90
197008,45,30
197009,42,95
197010,38,15
197011,32,30
197012,22,70
197013,17,10
197014,41,85
197015,48,20
197016,26,80
197017,11,35
197018,15,75
197019,28,0
197020,20,55
197021,12,10
197022,12,65
197023,24,75
197024,16,75
197025,21,85
197026,20,55
197027,33,80
197028,35,60
197029,46,5
197030,37,80
197031,32,0
197032,35,95
197033,40,95
197034,11,0
197035,36,30
197036,49,30
197037,47,60
197038,38,30
197039,37,95
197040,32,95
197041,31,55
197042,48,55
197043,13,65
197044,44,5
197045,29,40
197046,42,25
197047,15,65
197048,34,5
197049,47,40
197050,49,90
197051,36,95
197052,14,65
197053,10,30
197054,23,25
197055,48,50
197056,39,10
197057,35,20
197058,32,85
197059,24,30
197060,23,10
197061,23,30
197062,47,80
197063,39,40
197064,10,5
197065,30,35
197066,11,10
197067,47,35
197068,49,90
197069,47,35
197070,41,20
197071,42,20
197072,21,25
197073,43,65
197074,41,15
197075,32,65
197076,32,25
197077,44,70
197078,13,15
197079,49,70
197080,47,55
197081,34,90
197082,28,20
197083,43,55
197084,31,65
197085,23,5
197086,37,5
197087,45,95
197088,34,95
197089,27,20
197090,11,65
197091,19,35
197092,10,75
197093,22,10
197094,25,10
197095,48,55
197096,24,10
197097,24,85
197098,20,15
197099,33,65
197100,15,90
197101,16,20
197102,12,85
197103,18,0
197104,20,5
197105,49,5
197106,22,50
197107,21,50
197108,19,15
197109,42,65
197110,12,40
197111,40,80
197112,36,40
197113,10,40
197114,19,75
197115,46,5
197116,39,15
197117,25,75
197118,24,80
197119,27,10
197120,33,80
197121,12,60
197122,38,50
197123,48,0
197124,40,25
197125,13,20
197126,25,55
197127,25,0
197128,18,65
197129,40,45
197130,24,75
197131,22,90
197132,16,85
197133,25,75
197134,26,5
197135,30,65
197136,36,0
197137,10,5
197138,42,30
197139,23,30
197140,15,10
197141,26,5
197142,30,5
197143,23,55
197144,23,85
197145,27,75
197146,12,70
197147,48,75
197148,31,95
197149,38,35
197150,17,75
197151,43,60
197152,39,40
197153,25,35
197154,16,85
197155,39,95
197156,26,50
197157,26,65
197158,46,40
197159,43,40
197160,24,55
197161,14,65
197162,49,65
197163,48,65
197164,47,25
197165,29,5
197166,41,60
197167,35,10
197168,48,15
197169,38,85
197170,42,80
197171,37,95
197172,45,40
197173,27,45
197174,16,5
197175,17,55
197176,40,55
197177,42,75
197178,41,10
197179,24,20
197180,15,35
197181,44,30
197182,32,20
197183,23,90
197184,29,50
197185,47,45
197186,27,75
197187,24,25
197188,22,85
197189,44,45
197190,43,35
197191,29,80
197192,11,75
197193,30,15
197194,46,10
197195,35,25
197196,23,45
197197,37,15
197198,48,90
197199,24,5
197200,43,60
197201,40,45
197202,41,90
197203,33,95
197204,15,35
197205,28,20
197206,41,30
197207,42,95
197208,36,90
197209,39,65
197210,15,0
197211,10,50
197212,28,10
197213,13,85
197214,15,55
197215,27,10
197216,39,95
197217,37,80
197218,37,85
197219,20,0
197220,28,75
197221,13,40
197222,21,50
197223,25,20
197224,12,85
197225,20,65
197226,47,65
197227,27,40
197228,19,80
197229,35,75
197230,10,30
197231,20,60
197232,44,15
197233,14,90
197234,39,80
197235,42,45
197236,39,15
197237,43,85
197238,24,10
197239,28,40
197240,46,70
197241,41,95
197242,45,30
197243,32,85
197244,24,20
197245,48,85
197246,23,85
197247,33,80
197248,46,65
197249,12,60
197250,12,95
197251,46,95
197252,30,15
197253,37,65
197254,24,75
197255,23,45
197256,13,85
197257,11,55
197258,50,0
197259,19,70
197260,17,0
197261,11,95
197262,42,80
197263,40,75
197264,17,45
197265,44,30
197266,29,25
197267,47,95
197268,24,30
197269,32,60
197270,36,35
197271,13,15
197272,27,60
197273,37,0
197274,10,40
197275,13,30
197276,10,0
197277,14,5
197278,41,90
197279,17,90
197280,19,65
197281,14,55
197282,44,50
197283,41,45
197284,33,30
197285,42,45
197286,26,45
197287,42,80
197288,37,15
197289,40,15
197290,12,0
197291,35,30
197292,41,95
197293,16,0
197294,26,40
197295,27,35
197296,13,95
197297,33,75
197298,35,35
197299,22,5
197300,13,55
197301,37,40
197302,10,15
197303,33,60
197304,37,65
197305,34,25
197306,11,80
197307,37,20
197308,38,85
197309,34,55
197310,33,65
197311,40,20
197312,15,60
197313,30,20
197314,10,75
197315,15,45
197316,31,70
197317,21,30
197318,23,15
197319,31,10
197320,48,0
197321,36,10
197322,22,35
197323,48,5
197324,47,80
197325,43,40
197326,28,25
197327,11,15
197328,42,35
197329,33,65
197330,45,15
197331,24,10
197332,12,40
197333,27,30
197334,34,60
197335,15,15
197336,35,20
197337,31,15
197338,44,90
197339,42,60
197340,43,45
197341,45,75
197342,35,55
197343,42,60
197344,43,60
197345,32,30
197346,25,15
197347,44,10
197348,18,70
197349,19,65
197350,11,95
197351,19,10
197352,41,55
197353,23,30
197354,45,60
197355,28,45
197356,41,20
197357,28,95
197358,24,70
197359,28,55
197360,40,5
197361,19,75
197362,31,65
197363,47,25
197364,14,50
197365,34,5
197366,47,30
197367,12,20
197368,29,95
197369,22,40
197370,36,45
197371,47,80
197372,19,35
197373,17,90
197374,23,65
197375,49,55
197376,15,40
197377,21,50
197378,21,10
197379,32,70
197380,31,5
197381,10,55
197382,32,40
197383,33,5
197384,39,75
197385,15,60
197386,39,95
197387,27,60
197388,41,45
197389,24,15
197390,20,15
197391,39,30
197392,37,80
197393,15,25
197394,15,55
197395,22,45
197396,45,50
197397,14,25
197398,17,5
197399,36,45
197400,38,5
197401,27,30
197402,32,10
197403,31,15
197404,42,5
197405,39,30
197406,28,25
197407,37,65
197408,14,35
197409,16,40
197410,40,90
197411,44,90
197412,15,90
197413,31,0
197414,23,35
197415,17,0
197416,29,65
197417,46,90
197418,18,80
197419,29,10
197420,37,30
197421,49,5
197422,15,60
197423,36,0
197424,13,90
197425,11,25
197426,45,80
197427,22,60
197428,44,50
197429,48,15
197430,14,90
197431,50,0
197432,43,85
197433,41,65
197434,34,70
197435,21,90
197436,44,90
197437,37,90
197438,18,15
197439,29,0
197440,43,35
197441,20,80
197442,47,50
197443,19,65
197444,25,55
197445,19,75
197446,38,85
197447,39,15
197448,38,55
197449,36,5
197450,35,80
197451,29,30
197452,27,30
197453,49,40
197454,39,85
197455,12,55
197456,17,0
197457,21,65
197458,16,25
197459,29,75
197460,19,80
197461,14,15
197462,36,5
197463,34,5
197464,23,95
197465,33,0
197466,38,40
197467,28,60
197468,28,10
197469,21,75
197470,42,40
197471,33,40
197472,27,30
197473,14,80
197474,34,15
197475,31,20
197476,28,80
197477,49,65
197478,19,70
197479,18,70
197480,26,5
197481,34,40
197482,32,10
197483,21,30
197484,39,90
197485,25,30
197486,42,50
197487,13,60
197488,23,40
197489,13,65
197490,46,65
197491,42,15
197492,16,70
197493,12,35
197494,13,40
197495,27,55
197496,12,10
197497,17,80
197498,17,95
197499,35,15
197500,41,65
197501,44,75
197502,17,35
197503,13,40
197504,32,30
197505,28,25
197506,32,5
197507,21,70
197508,23,10
197509,18,10
197510,49,85
197511,37,10
197512,35,60
197513,21,50
